[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'tbSerdeParamsMapper' and 'com.qmtec.servicecore.dao.TbSerdeParamsMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'tbSerdeParamsMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'tbTableParamsMapper' and 'com.qmtec.servicecore.dao.TbTableParamsMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'tbTableParamsMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'tbTBLSMapper' and 'com.qmtec.servicecore.dao.TbTBLSMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'tbTBLSMapper'.
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Creating MapperFactoryBean with name 'userInfoMapper' and 'com.qmtec.servicecore.dao.UserInfoMapper' mapperInterface
[DEBUG] <2019-08-16 16:39:40,040> at [org.mybatis.logging.Logger.debug] | click goto-> (Logger.java:49) - Enabling autowire by type for MapperFactoryBean with name 'userInfoMapper'.
[DEBUG] <2019-08-16 16:39:41,041> at [org.springframework.aop.framework.JdkDynamicAopProxy.getProxy] | click goto-> (JdkDynamicAopProxy.java:119) - Creating JDK dynamic proxy: target source is org.springframework.context.annotation.ContextAnnotationAutowireCandidateResolver$1@19f7222e
[DEBUG] <2019-08-16 16:39:41,041> at [org.springframework.ui.context.support.UiApplicationContextUtils.initThemeSource] | click goto-> (UiApplicationContextUtils.java:85) - Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@4068102e]
[DEBUG] <2019-08-16 16:39:41,041> at [org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper.findAdvisorBeans] | click goto-> (BeanFactoryAdvisorRetrievalHelper.java:86) - Skipping currently created advisor 'org.springframework.transaction.config.internalTransactionAdvisor'
[DEBUG] <2019-08-16 16:39:41,041> at [org.springframework.aop.aspectj.annotation.ReflectiveAspectJAdvisorFactory.getAdvice] | click goto-> (ReflectiveAspectJAdvisorFactory.java:243) - Found AspectJ method: public void com.qmtec.servicecore.config.mysql.DataBaseAspect.beforeSwitchDS(org.aspectj.lang.JoinPoint)
